original,seasonal,trend
1.5436879396438599,1.4960434436798096,0.04764445126056671
2.012998342514038,1.9679816961288452,0.04501667246222496
1.756397008895874,1.7141873836517334,0.04220957309007645
1.6416015625,1.6014271974563599,0.04017440974712372
1.6652358770370483,1.6263169050216675,0.03891901671886444
1.5234299898147583,1.4861328601837158,0.037297122180461884
1.4592796564102173,1.424009919166565,0.03526977449655533
1.077754020690918,1.0438176393508911,0.03393638879060745
0.5713038444519043,0.5389971137046814,0.03230671212077141
1.0338616371154785,1.0019370317459106,0.03192462772130966
1.276957631111145,1.2455710172653198,0.03138662502169609
1.047366976737976,1.0181636810302734,0.029203306883573532
1.0642485618591309,1.0365345478057861,0.027713987976312637
1.2263126373291016,1.1984504461288452,0.027862150222063065
1.2600759267807007,1.2330715656280518,0.027004413306713104
1.0372378826141357,1.0097187757492065,0.02751906029880047
1.3579895496368408,1.3292540311813354,0.02873547188937664
1.2161836624145508,1.1864734888076782,0.029710156843066216
0.7705075740814209,0.7407895922660828,0.02971796505153179
1.2702049016952515,1.2384206056594849,0.03178431838750839
1.3005919456481934,1.269236445426941,0.03135546296834946
1.3242262601852417,1.2935258150100708,0.03070046380162239
1.2904629707336426,1.2595831155776978,0.030879801139235497
1.3748712539672852,1.3436717987060547,0.031199490651488304
1.3985055685043335,1.367961049079895,0.03054450824856758
1.5234299898147583,1.491255760192871,0.03217420354485512
1.3883765935897827,1.3547676801681519,0.03360894322395325
1.8374290466308594,1.8016835451126099,0.03574549779295921
1.7428916692733765,1.7061090469360352,0.03678256273269653
1.6449779272079468,1.6046552658081055,0.04032265394926071
1.4592796564102173,1.4194949865341187,0.03978462889790535
1.3208500146865845,1.2794435024261475,0.041406527161598206
1.1216462850570679,1.0799823999404907,0.04166383296251297
0.6996045112609863,0.6566072702407837,0.042997222393751144
0.6118198037147522,0.569664716720581,0.042155083268880844
0.6388305425643921,0.5972524881362915,0.04157807677984238
0.7232388854026794,0.682978630065918,0.040260281413793564
1.3242262601852417,1.2849797010421753,0.039246611297130585
1.4626559019088745,1.425467848777771,0.03718806803226471
1.628096342086792,1.5918595790863037,0.03623676300048828
1.6044620275497437,1.5688568353652954,0.03560517355799675
1.4964191913604736,1.461905598640442,0.03451353684067726
0.9933456182479858,0.960048496723175,0.033297110348939896
1.3883765935897827,1.3566155433654785,0.031761009246110916
1.4559032917022705,1.4257642030715942,0.03013911284506321
1.34786057472229,1.3188755512237549,0.028985068202018738
1.4862903356552124,1.458389163017273,0.027901211753487587
1.3647422790527344,1.338626742362976,0.02611556649208069
1.2904629707336426,1.2654780149459839,0.024984953925013542
1.59770929813385,1.5703305006027222,0.027378808706998825
1.7023756504058838,1.6735230684280396,0.028852537274360657
1.7496442794799805,1.719489574432373,0.030154738575220108
2.28310489654541,2.253784418106079,0.02932039462029934
2.3269975185394287,2.2982852458953857,0.028712198138237
2.2966103553771973,2.269348621368408,0.027261847630143166
2.0433855056762695,2.0180184841156006,0.025367049500346184
1.9893640279769897,1.9654395580291748,0.023924514651298523
1.827299952507019,1.8046542406082153,0.02264571189880371
1.7428916692733765,1.7206124067306519,0.022279266268014908
1.9657297134399414,1.9418284893035889,0.023901164531707764
1.864439606666565,1.8391737937927246,0.0252657663077116
1.8340526819229126,1.8077888488769531,0.026263844221830368
1.6179672479629517,1.5905649662017822,0.027402270585298538
1.8036657571792603,1.7742360830307007,0.029429636895656586
1.3512369394302368,1.3189300298690796,0.03230695426464081
1.4086345434188843,1.373972773551941,0.034661803394556046
1.327602505683899,1.29160737991333,0.035995155572891235
1.3005919456481934,1.261602520942688,0.03898942470550537
1.1148936748504639,1.0723563432693481,0.04253731295466423
0.55442214012146,0.5094442367553711,0.044977929443120956
0.8076472282409668,0.7614606618881226,0.046186547726392746
1.0102273225784302,0.9634948968887329,0.046732403337955475
0.6894754767417908,0.641955554485321,0.047519948333501816
0.5476694703102112,0.4993307888507843,0.04833868145942688
0.6962282061576843,0.6478115916252136,0.0484166294336319
0.8853029012680054,0.8374944925308228,0.047808434814214706
0.4970244765281677,0.44983986020088196,0.04718461632728577
0.42274510860443115,0.3758412003517151,0.04690389707684517
0.6185725331306458,0.5726043581962585,0.045968197286129
-0.1343499720096588,-0.18094976246356964,0.04659979045391083
0.67934650182724,0.6313275694847107,0.04801895469427109
0.05810108408331871,0.008592803031206131,0.04950828105211258
0.3045734465122223,0.2543867826461792,0.05018666014075279
-0.0398126021027565,-0.08935205638408661,0.04953945428133011
0.4024871289730072,0.35357925295829773,0.048907868564128876
0.014208734966814518,-0.034511957317590714,0.04872069135308266
-0.18837128579616547,-0.23664754629135132,0.048276253044605255
0.2944444417953491,0.24705709517002106,0.047387346625328064
0.35521847009658813,0.30952319502830505,0.04569527134299278
0.193154439330101,0.14947091042995453,0.043683525174856186
0.3383367657661438,0.29668059945106506,0.04165615886449814
0.027714064344763756,-0.011789968237280846,0.0395040325820446
0.28431543707847595,0.2472052425146103,0.03711019083857536
0.5713038444519043,0.5364238023757935,0.03488006815314293
0.25055211782455444,0.21767598390579224,0.03287613019347191
0.2336704432964325,0.20313356816768646,0.030536871403455734
0.28093913197517395,0.25239843130111694,0.02854069508612156
0.25392845273017883,0.22689267992973328,0.027035778388381004
0.2910681366920471,0.26627805829048157,0.0247900802642107
0.193154439330101,0.17010322213172913,0.023051220923662186
0.15263843536376953,0.13171595335006714,0.020922483876347542
0.13913309574127197,0.12042511999607086,0.01870797947049141
-0.25927430391311646,-0.27540910243988037,0.01613478548824787
-0.036436278373003006,-0.051284462213516235,0.014848184771835804
-0.15460793673992157,-0.16758471727371216,0.012976786121726036
-0.4415963590145111,-0.4527952969074249,0.011198940686881542
-0.4145856201648712,-0.4236246645450592,0.009039033204317093
-0.42133834958076477,-0.42837339639663696,0.007035058923065662
-0.8028640747070312,-0.8092129230499268,0.006348864175379276
-0.8535090684890747,-0.8595382571220398,0.006029162555932999
-1.1404973268508911,-1.1454659700393677,0.004968690685927868
-1.106734037399292,-1.109940528869629,0.003206453286111355
-1.2350349426269531,-1.2361984252929688,0.001163508859463036
-1.0864760875701904,-1.0858228206634521,-0.0006533181294798851
-1.0966050624847412,-1.0941349267959595,-0.0024701436050236225
-1.1337448358535767,-1.1294578313827515,-0.004286955110728741
-1.0864760875701904,-1.0803800821304321,-0.006096000783145428
-1.1472500562667847,-1.1389161348342896,-0.008333875797688961
-1.0493364334106445,-1.039138913154602,-0.010197484865784645
-1.0560890436172485,-1.0447297096252441,-0.011359292082488537
-1.0527127981185913,-1.040168285369873,-0.012544523924589157
-0.7387136816978455,-0.7254985570907593,-0.013215119950473309
-0.9649280309677124,-0.9515101909637451,-0.01341785117983818
-0.3774459660053253,-0.36293643712997437,-0.014509533531963825
-0.06344695389270782,-0.047112781554460526,-0.0163341723382473
0.054724741727113724,0.07160473614931107,-0.016879994422197342
0.010832412168383598,0.028203655034303665,-0.017371242865920067
0.2606810927391052,0.2792063355445862,-0.018525253981351852
0.4430031180381775,0.4639456272125244,-0.020942499861121178
0.45313215255737305,0.47621119022369385,-0.023079028353095055
0.5476694703102112,0.5731345415115356,-0.025465071201324463
0.5713038444519043,0.5991237759590149,-0.027819925919175148
0.6860992312431335,0.7157126069068909,-0.029613370075821877
0.8110235333442688,0.84340500831604,-0.032381489872932434
0.9291952252388,0.9630348682403564,-0.0338396281003952
0.7637548446655273,0.7982494831085205,-0.03449462726712227
0.8616685271263123,0.8970130681991577,-0.03534455597400665
0.7873892188072205,0.8233575820922852,-0.0359683595597744
0.5409168601036072,0.5772829055786133,-0.03636603429913521
-1.63006591796875,-1.5933412313461304,-0.036724723875522614
0.7468731999397278,0.7838941812515259,-0.03702101111412048
0.8245288729667664,0.8616980314254761,-0.03716916963458061
0.9190662503242493,0.9565238952636719,-0.037457674741744995
1.705751895904541,1.74398934841156,-0.03823745623230934
1.8813213109970093,1.9204710721969604,-0.039149776101112366
1.9285900592803955,1.9689406156539917,-0.04035061225295067
1.5268062353134155,1.5670632123947144,-0.04025701433420181
1.7969130277633667,1.8379809856414795,-0.04106796905398369
1.8239237070083618,1.8650072813034058,-0.04108356311917305
1.6854939460754395,1.7265931367874146,-0.04109915718436241
1.4086345434188843,1.4494373798370361,-0.04080287739634514
1.3748712539672852,1.4154635667800903,-0.040592338889837265
1.5470643043518066,1.5874851942062378,-0.04042084515094757
1.7834076881408691,1.8238675594329834,-0.04045981168746948
1.7428916692733765,1.7834450006484985,-0.04055337980389595
1.7631497383117676,1.8031573295593262,-0.04000754654407501
2.0028693675994873,2.042876958847046,-0.0400075800716877
1.9387190341949463,1.97841477394104,-0.03969568386673927
2.009622097015381,2.0487797260284424,-0.039157625287771225
1.570698618888855,1.609965443611145,-0.039266813546419144
